,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
15940,000f5e3e-9dde-11ea-80cd-000d3a38a36f,Android App,Android App,2020-07-13,2021-05-12,2021-05-12,2021-03-13,5.0,2.0,299.98,1320.35,"[ERKEK, AKTIFSPOR]"
15941,0da729c2-84df-11ea-80af-000d3a38a36f,Android App,Android App,2020-04-23,2021-05-12,2021-05-12,2020-07-05,4.0,1.0,112.98,374.17,"[KADIN, AKTIFSPOR]"
15942,742bb74e-af10-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-08-06,2021-05-12,2021-05-12,2020-08-06,2.0,1.0,150.47,446.1,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
15943,56bd42fa-b1e4-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-21,2021-05-12,2021-05-12,2019-07-21,2.0,1.0,189.98,369.26,[]
15944,ee567bec-aa8a-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-06,2021-05-12,2021-05-12,2019-07-06,13.0,1.0,29.99,2556.83,"[ERKEK, KADIN, AKTIFSPOR]"
15945,c1a121aa-2371-11ea-8523-000d3a38a36f,Android App,Android App,2019-03-15,2021-05-12,2021-05-12,2021-03-20,2.0,3.0,618.98,326.39,"[KADIN, AKTIFSPOR]"
15946,2ea5a1bc-5a36-11eb-9e65-000d3a38a36f,Android App,Android App,2021-01-19,2021-05-12,2021-05-12,2021-01-19,2.0,1.0,230.87,298.98,"[ERKEK, KADIN, AKTIFSPOR]"
15947,0ed04102-440d-11ea-8b43-000d3a38a36f,Android App,Android App,2019-07-28,2020-08-30,2020-08-30,2020-02-18,1.0,2.0,110.48,327.89,"[ERKEK, KADIN, AKTIFSPOR]"
15948,38fc7aa8-a841-11e9-a2fc-000d3a38a36f,Ios App,Android App,2015-11-22,2020-08-30,2020-08-30,2019-09-13,4.0,2.0,219.97,951.54,"[ERKEK, COCUK, KADIN]"
15949,e9ab53ba-a341-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-26,2020-08-30,2020-08-30,2019-09-11,4.0,2.0,129.97,260.95,[KADIN]
15950,f20c2398-b0b3-11e9-9757-000d3a38a36f,Android App,Android App,2020-01-07,2021-05-13,2021-05-13,2020-08-26,2.0,4.0,640.42,89.98,"[COCUK, KADIN]"
15951,99a9c53a-115b-11ea-8872-000d3a38a36f,Android App,Android App,2019-11-08,2021-05-13,2021-05-13,2019-11-21,3.0,2.0,239.97,355.22,[]
15952,1cfe0656-b06a-11e9-9757-000d3a38a36f,Android App,Android App,2019-08-03,2021-05-13,2021-05-13,2020-07-01,1.0,3.0,236.2,204.99,"[KADIN, AKTIFSPOR]"
15953,7ed6c444-d699-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-28,2021-05-13,2021-05-13,2019-08-28,2.0,1.0,139.99,406.94,[KADIN]
15954,118dc37e-a0c5-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-21,2021-05-13,2021-05-13,2019-09-08,11.0,3.0,699.94,2696.36,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
15955,d6038a0c-a5d5-11ea-bd63-000d3a38a36f,Android App,Android App,2019-04-25,2021-05-13,2021-05-13,2019-04-25,8.0,1.0,216.98,1353.87,"[AKTIFCOCUK, AKTIFSPOR]"
15956,3b33ffb4-aef2-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-11-22,2021-05-13,2021-05-13,2021-04-06,4.0,1.0,80.88,626.33,[AKTIFSPOR]
15957,2cbea912-9ede-11e9-9897-000d3a38a36f,Android App,Android App,2018-03-31,2021-05-13,2021-05-13,2020-08-02,6.0,2.0,377.7,738.93,"[ERKEK, AKTIFSPOR]"
15958,2039ab94-5b42-11ea-bf75-000d3a38a36f,Android App,Android App,2020-02-22,2021-05-13,2021-05-13,2020-02-22,4.0,2.0,400.71,884.0,[]
15959,3c1454e8-ac44-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-11,2021-05-13,2021-05-13,2019-07-11,1.0,1.0,19.99,127.99,[KADIN]
15960,b79bfb54-a2bf-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-17,2021-05-13,2021-05-13,2020-09-06,5.0,3.0,286.96,883.87,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
15961,3f7d17a2-a85a-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-06,2021-05-13,2021-05-13,2021-01-21,3.0,3.0,360.94,1128.91,[COCUK]
15962,a61888aa-a339-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-11-19,2021-05-13,2021-05-13,2020-06-03,6.0,2.0,249.98,867.82,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
15963,341159b0-3963-11ea-85d6-000d3a38a36f,Android App,Android App,2019-07-29,2021-05-13,2021-05-13,2020-02-17,2.0,5.0,435.43,123.18,[AKTIFCOCUK]
15964,cfc14884-62a3-11ea-9861-000d3a38a36f,Android App,Android App,2020-03-06,2021-05-13,2021-05-13,2020-03-06,1.0,1.0,100.49,159.99,[]
15965,6ecba700-9e70-11ea-80cd-000d3a38a36f,Android App,Android App,2020-05-25,2021-05-13,2021-05-13,2020-11-14,8.0,1.0,60.49,1058.48,"[AKTIFCOCUK, COCUK]"
15966,a73a8498-533f-11ea-acd3-000d3a38a36f,Android App,Android App,2019-12-16,2021-05-13,2021-05-13,2019-12-16,3.0,1.0,19.99,200.88,[KADIN]
15967,02a5bc6c-d663-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-22,2021-05-13,2021-05-13,2020-12-01,8.0,3.0,290.47,1288.23,"[ERKEK, KADIN, AKTIFSPOR]"
15968,6467d33c-5b28-11ea-bd7b-000d3a38a36f,Android App,Android App,2020-02-14,2021-05-13,2021-05-13,2020-02-14,1.0,1.0,355.48,113.99,[]
15969,d9a52af4-ffb2-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-10-27,2021-05-13,2021-05-13,2019-12-09,5.0,2.0,209.98,930.1,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
15970,3632aeb6-b019-11e9-9757-000d3a38a36f,Android App,Android App,2019-07-27,2021-05-13,2021-05-13,2019-07-27,1.0,1.0,122.97,110.49,[]
15971,770428d0-5cba-11eb-8dbd-000d3a38a36f,Android App,Android App,2021-01-22,2021-05-13,2021-05-13,2021-01-22,2.0,1.0,200.88,494.98,[AKTIFSPOR]
15972,d3bea906-19a9-11ea-b6a2-000d3a38a36f,Android App,Android App,2019-09-22,2021-05-13,2021-05-13,2019-12-10,15.0,1.0,119.98,1599.23,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
15973,b5a4460c-c01f-11ea-9c44-000d3a38a36f,Android App,Android App,2020-10-05,2021-05-13,2021-05-13,2020-10-05,1.0,1.0,39.99,357.5,"[KADIN, AKTIFSPOR]"
15974,ec494a66-d7b0-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-15,2021-05-13,2021-05-13,2020-06-14,2.0,2.0,441.86,544.9,"[ERKEK, KADIN, AKTIFSPOR]"
15975,d1313d64-d64d-11ea-82f4-000d3a38a36f,Android App,Android App,2020-08-04,2021-05-13,2021-05-13,2020-08-05,1.0,2.0,289.47,104.99,"[ERKEK, AKTIFSPOR]"
15976,800043e2-f64f-11e9-841e-000d3a38a36f,Android App,Android App,2019-07-09,2021-05-13,2021-05-13,2020-07-02,4.0,3.0,653.42,662.95,[ERKEK]
15977,0ccbaabe-4ace-11ea-8533-000d3a38a36f,Android App,Android App,2019-04-18,2021-05-13,2021-05-13,2019-11-23,2.0,1.0,159.99,344.99,[KADIN]
15978,0574ac66-3c96-11ea-b550-000d3a38a36f,Android App,Android App,2019-09-07,2021-05-13,2021-05-13,2019-09-07,1.0,1.0,69.99,178.47,[COCUK]
15979,9167c432-a0bb-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-01-24,2021-05-13,2021-05-13,2019-10-26,7.0,5.0,760.92,1338.96,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
15980,bfbe12d4-a253-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-10,2021-05-13,2021-05-13,2019-10-26,5.0,2.0,369.98,991.97,[COCUK]
15981,637b3ce4-a23b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-08,2021-05-13,2021-05-13,2019-03-08,7.0,1.0,49.99,1426.35,[AKTIFSPOR]
15982,8ec91c32-a523-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-11-07,2021-05-13,2021-05-13,2019-09-11,3.0,1.0,19.99,805.83,"[COCUK, KADIN, AKTIFSPOR]"
15983,cc2a9b1e-a18b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-23,2021-05-13,2021-05-13,2021-01-20,2.0,5.0,551.32,201.99,[ERKEK]
15984,d19bac9e-543e-11ea-b1db-000d3a38a36f,Android App,Android App,2020-01-17,2021-05-13,2021-05-13,2020-07-09,1.0,2.0,359.97,194.98,[AKTIFSPOR]
15985,18758640-d612-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-14,2021-05-13,2021-05-13,2019-08-14,1.0,1.0,89.99,260.98,[ERKEK]
15986,223b7aa0-adf3-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-28,2021-05-13,2021-05-13,2021-04-21,14.0,5.0,279.91,1746.33,"[ERKEK, AKTIFSPOR]"
15987,5e77e624-8c6f-11ea-8f41-000d3a38a36f,Android App,Android App,2020-07-19,2021-05-13,2021-05-13,2020-07-19,6.0,1.0,110.49,705.85,"[AKTIFCOCUK, ERKEK, COCUK]"
15988,3c84830c-d689-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-27,2021-05-13,2021-05-13,2019-09-13,1.0,2.0,284.92,89.99,[KADIN]
15989,2a13b038-ddc0-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-20,2021-05-13,2021-05-13,2019-11-20,2.0,2.0,254.95,195.0,[]
15990,177c5c2a-fe1f-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-11-03,2021-05-13,2021-05-13,2021-02-18,1.0,3.0,457.96,368.1,[AKTIFSPOR]
15991,fe5ff364-1a25-11ea-941b-000d3a38a36f,Android App,Android App,2019-11-27,2021-05-13,2021-05-13,2019-11-27,2.0,1.0,39.99,470.92,[COCUK]
15992,ad4e102e-a0d0-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-09,2021-05-13,2021-05-13,2019-11-29,5.0,2.0,199.98,312.04,"[AKTIFCOCUK, KADIN]"
15993,d8199458-12a5-11ea-a001-000d3a38a36f,Android App,Android App,2017-05-26,2021-05-13,2021-05-13,2019-03-28,2.0,2.0,259.97,269.98,[AKTIFSPOR]
15994,df88d15e-aa5e-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-03,2021-05-13,2021-05-13,2021-03-11,1.0,9.0,1097.15,167.98,"[ERKEK, AKTIFSPOR]"
15995,6c880e72-c4ed-11ea-98f7-000d3a38a36f,Android App,Android App,2020-07-10,2021-05-13,2021-05-13,2020-07-10,2.0,1.0,130.49,179.98,"[ERKEK, AKTIFSPOR]"
15996,0d29afe8-d660-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-22,2021-05-13,2021-05-13,2019-08-23,13.0,2.0,209.98,1487.4,"[ERKEK, AKTIFSPOR]"
15997,f2e197ba-3ed6-11ea-b794-000d3a38a36f,Android App,Android App,2019-12-02,2021-05-13,2021-05-13,2019-12-02,1.0,1.0,33.98,85.0,[KADIN]
15998,fe532314-b03a-11e9-9757-000d3a38a36f,Android App,Android App,2019-02-12,2021-05-13,2021-05-13,2019-02-12,1.0,1.0,119.99,259.99,[]
15999,8e139dee-673d-11ea-9d38-000d3a38a36f,Android App,Android App,2018-12-08,2020-08-31,2020-08-31,2020-03-07,13.0,5.0,700.5,1981.53,[COCUK]
16000,d97929dc-afe8-11e9-9757-000d3a38a36f,Android App,Android App,2018-10-14,2020-08-31,2020-08-31,2020-03-08,5.0,3.0,604.71,1399.84,[ERKEK]
16001,11cd6d1a-61f1-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-03-01,2020-08-31,2020-08-31,2020-03-01,2.0,1.0,69.99,259.9,[AKTIFSPOR]
16002,d9c326da-6268-11ea-9861-000d3a38a36f,Android App,Android App,2020-03-05,2020-08-31,2020-08-31,2020-03-05,1.0,1.0,120.49,167.99,[ERKEK]
16003,ebeaedb2-a4f3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-22,2021-05-14,2021-05-14,2019-06-22,4.0,1.0,219.97,413.96,[]
16004,1f49b750-6d21-11eb-99c4-000d3a38a36f,Android App,Android App,2021-02-12,2021-05-14,2021-05-14,2021-02-12,1.0,1.0,149.99,312.5,[KADIN]
16005,b953bab6-ff27-11ea-9792-000d3a38a36f,Android App,Android App,2020-09-24,2021-05-14,2021-05-14,2020-09-24,1.0,1.0,204.98,175.99,"[ERKEK, KADIN]"
16006,14c8d648-ab36-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-02-16,2021-05-14,2021-05-14,2021-03-12,8.0,2.0,1072.96,526.9,"[ERKEK, KADIN]"
16007,e4e29406-1b00-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-10,2021-05-14,2021-05-14,2019-11-10,1.0,1.0,99.99,135.98,[]
16008,be9594b8-15f7-11eb-8d74-000d3a38a36f,Android App,Android App,2020-01-25,2021-05-14,2021-05-14,2020-10-24,3.0,2.0,165.71,409.16,"[ERKEK, AKTIFSPOR]"
16009,1846dc22-2a69-11ea-b3a7-000d3a38a36f,Android App,Android App,2019-03-24,2021-05-14,2021-05-14,2020-02-15,14.0,3.0,184.96,2894.25,"[COCUK, KADIN, AKTIFSPOR]"
16010,82910e1c-f58b-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-23,2021-05-14,2021-05-14,2019-10-23,1.0,2.0,79.98,169.14,[AKTIFCOCUK]
16011,99250bfe-ddc3-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-20,2021-05-14,2021-05-14,2019-09-20,2.0,1.0,135.97,349.96,"[ERKEK, COCUK]"
16012,ab46296a-ab34-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-12-21,2021-05-14,2021-05-14,2021-02-11,12.0,1.0,819.98,2278.96,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
16013,21aac2ee-544c-11ea-b1db-000d3a38a36f,Android App,Android App,2020-02-01,2021-05-14,2021-05-14,2020-02-01,1.0,1.0,638.2,69.99,[]
16014,fe3278f6-5be0-11ea-82b1-000d3a38a36f,Android App,Android App,2020-02-01,2021-05-14,2021-05-14,2020-09-19,4.0,2.0,262.22,550.44,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
16015,2a7c0a4a-d620-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-16,2021-05-14,2021-05-14,2019-08-16,3.0,1.0,99.99,871.92,"[ERKEK, AKTIFSPOR]"
16016,fbba7ee8-2422-11ea-a30f-000d3a38a36f,Android App,Android App,2019-10-13,2021-05-14,2021-05-14,2019-11-26,1.0,2.0,210.73,135.35,[]
16017,3df92962-aceb-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-11-15,2021-05-14,2021-05-14,2019-11-15,1.0,1.0,69.99,338.97,[AKTIFSPOR]
16018,e65c9eaa-ab3c-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-09-29,2021-05-14,2021-05-14,2019-03-12,3.0,1.0,99.98,247.71,"[COCUK, AKTIFSPOR]"
16019,10e88152-ad09-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-02-25,2021-05-14,2021-05-14,2021-01-27,10.0,2.0,140.86,882.82,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]"
16020,3e11b118-c562-11ea-9dde-000d3a38a36f,Android App,Android App,2020-07-13,2021-05-14,2021-05-14,2020-11-17,1.0,2.0,629.2,97.5,"[ERKEK, KADIN]"
16021,971a39c8-2036-11ea-87bf-000d3a38a36f,Android App,Android App,2019-07-21,2021-05-14,2021-05-14,2021-03-01,2.0,2.0,419.98,439.9,[]
16022,27e21024-28df-11ea-b87a-000d3a38a36f,Android App,Android App,2019-02-18,2021-05-14,2021-05-14,2019-07-21,4.0,3.0,267.91,723.94,[ERKEK]
16023,3ea07308-a744-11ea-bd63-000d3a38a36f,Android App,Android App,2020-06-05,2021-05-14,2021-05-14,2020-06-05,1.0,1.0,79.99,103.99,[ERKEK]
16024,129577d6-bde2-11ea-aa61-000d3a38a36f,Android App,Android App,2020-07-04,2021-05-14,2021-05-14,2020-07-04,4.0,1.0,205.45,707.7,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
16025,1bda5dce-6654-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-14,2021-05-14,2020-05-29,4.0,2.0,310.39,1857.85,"[COCUK, AKTIFSPOR]"
16026,6321d02c-a557-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-30,2021-05-14,2021-05-14,2019-06-30,1.0,1.0,19.99,74.99,[]
16027,1ddd6c9e-ddc7-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-22,2021-05-14,2021-05-14,2019-09-22,6.0,1.0,69.99,658.43,"[ERKEK, COCUK]"
16028,92c7666c-ac40-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-06-02,2021-05-14,2021-05-14,2019-09-29,11.0,1.0,29.99,1262.64,[COCUK]
16029,982c3758-49a8-11ea-8a4f-000d3a38a36f,Android App,Android App,2019-10-04,2021-05-14,2021-05-14,2019-10-04,1.0,1.0,14.99,227.49,[]
16030,adf6f35a-5440-11ea-b1db-000d3a38a36f,Android App,Android App,2019-04-07,2021-05-14,2021-05-14,2019-12-11,4.0,1.0,254.98,943.74,[AKTIFCOCUK]
16031,f985b1b6-1c4c-11ea-a490-000d3a38a36f,Android App,Android App,2019-10-26,2021-05-14,2021-05-14,2020-07-18,1.0,3.0,299.96,297.96,"[AKTIFCOCUK, COCUK, KADIN]"
16032,20488808-f404-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-21,2021-05-14,2021-05-14,2019-10-21,1.0,2.0,104.92,116.24,[]
16033,928e7656-5413-11ea-b1db-000d3a38a36f,Android App,Android App,2019-04-04,2021-05-14,2021-05-14,2020-01-10,3.0,2.0,299.98,409.97,[AKTIFSPOR]
16034,01da52d2-563f-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-07,2021-05-14,2021-05-14,2020-07-19,1.0,2.0,180.48,110.49,[ERKEK]
16035,542e8240-2bd0-11ea-91ab-000d3a38a36f,Android App,Android App,2019-12-01,2021-05-14,2021-05-14,2019-12-01,2.0,1.0,224.98,314.98,[]
16036,cbde3380-5bb9-11ea-b37e-000d3a38a36f,Android App,Android App,2020-01-10,2021-05-14,2021-05-14,2020-03-11,9.0,3.0,310.47,1915.09,"[ERKEK, AKTIFSPOR]"
16037,58ace41e-a751-11e9-a2fc-000d3a38a36f,Android App,Android App,2020-04-01,2021-05-14,2021-05-14,2020-07-16,4.0,1.0,44.99,497.5,[COCUK]
16038,702b5fcc-b132-11e9-9757-000d3a38a36f,Android App,Android App,2019-05-05,2021-05-14,2021-05-14,2020-12-30,10.0,4.0,679.95,1216.92,[KADIN]
16039,c0091406-ac1b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-11,2021-05-14,2021-05-14,2020-03-01,2.0,3.0,549.95,595.46,[]
16040,a0b2b294-00bf-11ea-a5e8-000d3a38a36f,Android App,Android App,2020-02-29,2021-05-14,2021-05-14,2020-02-29,5.0,1.0,99.99,570.87,"[AKTIFCOCUK, AKTIFSPOR]"
16041,ea430e4c-1ff3-11ea-87bf-000d3a38a36f,Android App,Android App,2019-04-27,2021-05-14,2021-05-14,2020-10-10,1.0,3.0,733.2,65.83,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
16042,05081884-3ed1-11ea-b794-000d3a38a36f,Android App,Android App,2019-10-05,2021-05-14,2021-05-14,2019-10-05,6.0,1.0,69.99,743.14,[KADIN]
16043,771a9b52-7079-11ea-8369-000d3a38a36f,Android App,Android App,2020-02-08,2021-05-14,2021-05-14,2020-02-08,3.0,1.0,305.98,408.67,[ERKEK]
16044,e0d551b4-016a-11ea-a5e8-000d3a38a36f,Android App,Android App,2019-12-13,2020-09-01,2020-09-01,2019-12-13,3.0,1.0,229.98,402.93,[COCUK]
16045,beb19d0a-a37c-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-30,2020-09-01,2020-09-01,2019-03-30,2.0,1.0,369.89,359.98,[ERKEK]
16046,fc21996a-df7c-11e9-957d-000d3a38a36f,Android App,Android App,2019-09-25,2020-09-01,2020-09-01,2019-09-25,3.0,1.0,114.98,907.9,[AKTIFSPOR]
16047,89fb0c9a-21a8-11ea-9618-000d3a38a36f,Android App,Android App,2019-02-16,2020-09-01,2020-09-01,2019-10-28,2.0,2.0,244.97,506.38,"[ERKEK, KADIN]"
16048,56c7d6b6-2084-11ea-87bf-000d3a38a36f,Android App,Android App,2019-09-25,2020-09-01,2020-09-01,2019-12-21,6.0,2.0,134.98,743.36,[ERKEK]
16049,e65c7320-a548-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-29,2020-09-01,2020-09-01,2020-08-14,3.0,2.0,386.69,449.76,"[ERKEK, COCUK, AKTIFSPOR]"
16050,218523f6-b058-11e9-9757-000d3a38a36f,Android App,Android App,2019-03-25,2021-05-15,2021-05-15,2019-03-25,3.0,1.0,159.98,1065.85,[AKTIFSPOR]
16051,83dc4c02-d80f-11ea-aee7-000d3a38a36f,Android App,Android App,2020-08-06,2021-05-15,2021-05-15,2021-01-25,2.0,3.0,397.95,799.84,"[ERKEK, KADIN, AKTIFSPOR]"
16052,30478470-5bb5-11ea-8269-000d3a38a36f,Android App,Android App,2020-02-16,2021-05-15,2021-05-15,2020-02-16,1.0,1.0,99.98,127.99,[]
16053,e5b0b9d8-a8e3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-10,2021-05-15,2021-05-15,2019-12-10,8.0,1.0,309.98,684.89,"[ERKEK, KADIN]"
16054,fa026d5e-2d69-11ea-827e-000d3a38a36f,Android App,Android App,2019-11-24,2021-05-15,2021-05-15,2019-11-24,5.0,1.0,130.49,944.91,"[ERKEK, KADIN]"
16055,00740768-d6d7-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-02,2021-05-15,2021-05-15,2020-03-05,1.0,3.0,240.46,53.99,[KADIN]
16056,cdafb232-9a5d-11ea-9fd8-000d3a38a36f,Android App,Android App,2020-08-01,2021-05-15,2021-05-15,2020-08-01,9.0,1.0,149.99,1050.34,"[ERKEK, COCUK, AKTIFSPOR]"
16057,8fe6ab0e-1ce0-11ea-a490-000d3a38a36f,Android App,Android App,2019-11-29,2021-05-15,2021-05-15,2019-11-29,4.0,1.0,118.47,355.54,"[AKTIFCOCUK, ERKEK, KADIN]"
16058,144c53f4-5340-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-01,2021-05-15,2021-05-15,2020-07-04,2.0,2.0,169.98,170.0,[COCUK]
16059,78566b7e-174e-11ea-9213-000d3a38a36f,Android App,Android App,2019-06-20,2021-05-15,2021-05-15,2019-10-18,7.0,1.0,59.99,2292.05,[KADIN]
16060,57fa34de-15da-11ea-aa74-000d3a38a36f,Android App,Android App,2019-10-05,2021-05-15,2021-05-15,2019-10-05,2.0,1.0,133.31,340.97,[ERKEK]
16061,fb2034be-a9de-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-07-15,2021-05-15,2021-05-15,2019-03-03,8.0,1.0,112.99,1005.66,[AKTIFSPOR]
16062,61b614fe-2437-11eb-82e5-000d3a38a36f,Android App,Android App,2018-12-30,2021-05-15,2021-05-15,2019-02-15,13.0,1.0,79.99,1824.59,"[AKTIFCOCUK, ERKEK, COCUK]"
16063,9eaec494-6652-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-15,2021-05-15,2020-03-14,2.0,1.0,159.98,424.91,[]
16064,218eb7a8-61a1-11eb-add3-000d3a38a36f,Android App,Android App,2021-01-28,2021-05-15,2021-05-15,2021-03-30,6.0,1.0,130.88,1390.5,"[COCUK, AKTIFSPOR]"
16065,23b92656-ac0f-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-05-03,2021-05-15,2021-05-15,2019-11-24,15.0,1.0,59.99,1947.48,[]
16066,5eb7909a-a150-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-20,2021-05-15,2021-05-15,2019-02-20,4.0,1.0,99.99,828.78,[AKTIFCOCUK]
16067,becb54fc-a5c5-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-28,2021-05-15,2021-05-15,2019-07-28,5.0,1.0,109.99,874.6,"[KADIN, AKTIFSPOR]"
16068,6dedf0ea-1b5d-11ea-9812-000d3a38a36f,Android App,Android App,2019-11-12,2021-05-15,2021-05-15,2021-04-21,3.0,2.0,365.76,317.46,"[COCUK, KADIN]"
16069,c6a06c4a-f3cb-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-19,2021-05-15,2021-05-15,2019-10-19,5.0,1.0,99.9,484.86,[ERKEK]
16070,156f7094-a5ae-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-27,2021-05-15,2021-05-15,2020-02-02,3.0,2.0,129.95,771.98,[AKTIFCOCUK]
16071,8fffa698-5fd5-11eb-9b71-000d3a38a36f,Android App,Android App,2021-01-26,2021-05-15,2021-05-15,2021-01-26,4.0,2.0,310.87,1637.93,[AKTIFSPOR]
16072,1ff0aeb0-a429-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-14,2021-05-15,2021-05-15,2020-02-01,3.0,3.0,139.97,249.96,[AKTIFCOCUK]
16073,bc4936aa-a74f-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-12-27,2021-05-15,2021-05-15,2021-02-10,24.0,1.0,89.87,2277.33,"[COCUK, KADIN]"
16074,15f2e60e-e136-11e9-957d-000d3a38a36f,Android App,Android App,2019-09-27,2021-05-15,2021-05-15,2020-06-27,1.0,4.0,650.69,116.24,"[ERKEK, KADIN]"
16075,1a3aecd8-52f2-11ea-9ade-000d3a38a36f,Android App,Android App,2020-01-08,2021-05-15,2021-05-15,2020-01-08,1.0,1.0,109.99,447.33,"[KADIN, AKTIFSPOR]"
16076,f808c3aa-5b53-11ea-9312-000d3a38a36f,Android App,Android App,2020-01-09,2021-05-15,2021-05-15,2020-02-02,4.0,2.0,169.98,282.96,[]
16077,e90a0318-23d7-11ea-8523-000d3a38a36f,Android App,Android App,2019-02-27,2021-05-15,2021-05-15,2020-09-20,8.0,4.0,185.94,914.64,"[ERKEK, KADIN, AKTIFSPOR]"
16078,4ef0d7e4-15e9-11ea-aa74-000d3a38a36f,Android App,Android App,2019-08-21,2021-05-15,2021-05-15,2019-08-21,3.0,1.0,79.99,463.95,[]
16079,536d754a-7979-11ea-bf74-000d3a38a36f,Android App,Android App,2020-04-08,2021-05-15,2021-05-15,2020-09-02,5.0,1.0,70.49,2469.02,"[AKTIFCOCUK, AKTIFSPOR]"
16080,501e2db0-d6d3-11e9-93bc-000d3a38a36f,Android App,Android App,2019-02-15,2021-05-15,2021-05-15,2019-03-22,4.0,3.0,309.94,905.39,"[ERKEK, KADIN, AKTIFSPOR]"
16081,9f99711a-1fb7-11ea-87bf-000d3a38a36f,Android App,Android App,2019-06-28,2021-05-15,2021-05-15,2021-01-15,4.0,5.0,570.92,561.98,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
16082,05552296-ac96-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-11-11,2021-05-15,2021-05-15,2020-07-01,3.0,1.0,169.99,820.37,[AKTIFSPOR]
